"Timestamp";"DateTime";"Temperature";"CO2";"Humidity";"Noise";"Pressure"
1624021390;"2021-06-18 22:03:10";24.2;394;79;41;1003.7
1624021693;"2021-06-18 22:08:13";24.2;387;79;42;1003.7
1624021995;"2021-06-18 22:13:15";24.3;387;79;43;1003.5
1624022298;"2021-06-18 22:18:18";24.3;381;79;42;1003.5
1624022600;"2021-06-18 22:23:20";24.3;394;78;42;1003.4
1624022903;"2021-06-18 22:28:23";24.3;386;78;43;1003.1
1624023206;"2021-06-18 22:33:26";24.3;394;78;42;1003.1
1624023508;"2021-06-18 22:38:28";24.3;394;78;42;1003.1
1624023811;"2021-06-18 22:43:31";24.3;391;78;43;1003
1624024113;"2021-06-18 22:48:33";24.3;381;78;41;1003
1624024416;"2021-06-18 22:53:36";24.3;375;78;41;1003
1624024718;"2021-06-18 22:58:38";24.3;381;78;41;1002.9
1624025021;"2021-06-18 23:03:41";24.3;391;78;41;1002.8
1624025323;"2021-06-18 23:08:43";24.3;372;78;41;1002.9
1624025626;"2021-06-18 23:13:46";24.3;377;78;42;1002.7
1624025928;"2021-06-18 23:18:48";24.3;397;78;42;1002.6
1624026230;"2021-06-18 23:23:50";24.3;391;78;42;1002.5
1624026533;"2021-06-18 23:28:53";24.4;386;78;42;1002.5
1624026835;"2021-06-18 23:33:55";24.3;395;78;42;1002.5
1624027137;"2021-06-18 23:38:57";24.3;387;78;42;1002.5
1624027440;"2021-06-18 23:44:00";24.3;387;78;40;1002.5
1624027742;"2021-06-18 23:49:02";24.3;394;78;41;1002.4
1624028045;"2021-06-18 23:54:05";24.3;398;78;41;1002.4
1624028347;"2021-06-18 23:59:07";24.3;387;78;42;1002.3
1624028650;"2021-06-19 00:04:10";24.3;394;78;43;1002.4
1624028952;"2021-06-19 00:09:12";24.3;387;78;42;1002.4
1624029255;"2021-06-19 00:14:15";24.3;387;78;43;1002.2
1624029558;"2021-06-19 00:19:18";24.3;381;78;42;1002.2
1624029860;"2021-06-19 00:24:20";24.3;375;78;42;1002.1
1624030163;"2021-06-19 00:29:23";24.3;388;78;42;1001.8
1624030465;"2021-06-19 00:34:25";24.3;380;78;41;1001.8
1624030767;"2021-06-19 00:39:27";24.3;391;78;40;1001.8
1624031070;"2021-06-19 00:44:30";24.3;382;78;40;1001.8
1624031373;"2021-06-19 00:49:33";24.3;392;78;41;1001.7
1624031675;"2021-06-19 00:54:35";24.3;388;78;42;1001.6
1624031977;"2021-06-19 00:59:37";24.3;387;78;42;1001.6
1624032280;"2021-06-19 01:04:40";24.3;373;78;42;1001.6
1624032582;"2021-06-19 01:09:42";24.3;376;77;42;1001.6
1624032885;"2021-06-19 01:14:45";24.3;380;77;42;1001.6
1624033188;"2021-06-19 01:19:48";24.3;387;77;41;1001.5
1624033490;"2021-06-19 01:24:50";24.3;387;77;41;1001.4
1624033792;"2021-06-19 01:29:52";24.3;373;77;41;1001.4
1624034094;"2021-06-19 01:34:54";24.3;381;77;42;1001.4
1624034397;"2021-06-19 01:39:57";24.3;395;77;42;1001.5
1624034699;"2021-06-19 01:44:59";24.3;387;77;42;1001.4
1624035002;"2021-06-19 01:50:02";24.3;384;77;42;1001.3
1624035304;"2021-06-19 01:55:04";24.3;395;77;42;1001.2
1624035607;"2021-06-19 02:00:07";24.3;398;77;41;1001.3
1624035910;"2021-06-19 02:05:10";24.3;381;77;42;1001.2
1624036212;"2021-06-19 02:10:12";24.3;402;77;42;1001.1
1624036514;"2021-06-19 02:15:14";24.3;385;77;42;1001.1
1624036817;"2021-06-19 02:20:17";24.3;402;77;42;1001.1
1624037119;"2021-06-19 02:25:19";24.3;395;77;42;1001
1624037422;"2021-06-19 02:30:22";24.3;388;77;42;1000.9
1624037724;"2021-06-19 02:35:24";24.3;396;77;42;1000.9
1624038027;"2021-06-19 02:40:27";24.3;395;77;43;1001
1624038329;"2021-06-19 02:45:29";24.3;388;77;40;1001
1624038632;"2021-06-19 02:50:32";24.3;395;78;40;1001
1624038934;"2021-06-19 02:55:34";24.3;399;78;41;1001
1624039236;"2021-06-19 03:00:36";24.3;395;78;41;1000.9
1624039539;"2021-06-19 03:05:39";24.3;382;78;42;1000.6
1624039841;"2021-06-19 03:10:41";24.3;395;78;42;1000.7
1624040144;"2021-06-19 03:15:44";24.3;395;78;42;1000.7
1624040446;"2021-06-19 03:20:46";24.3;387;78;42;1000.8
1624040749;"2021-06-19 03:25:49";24.3;382;78;42;1000.7
1624041051;"2021-06-19 03:30:51";24.3;391;78;42;1000.7
1624041354;"2021-06-19 03:35:54";24.3;402;78;42;1000.7
1624041656;"2021-06-19 03:40:56";24.3;402;78;40;1000.7
1624041959;"2021-06-19 03:45:59";24.3;396;78;40;1000.7
1624042261;"2021-06-19 03:51:01";24.3;380;78;41;1000.6
1624042564;"2021-06-19 03:56:04";24.3;380;78;42;1000.7
1624042867;"2021-06-19 04:01:07";24.3;385;78;42;1000.7
1624043169;"2021-06-19 04:06:09";24.3;403;78;42;1000.7
1624043472;"2021-06-19 04:11:12";24.3;402;78;42;1000.6
1624043774;"2021-06-19 04:16:14";24.3;395;78;42;1000.6
1624044077;"2021-06-19 04:21:17";24.3;402;78;42;1000.6
1624044379;"2021-06-19 04:26:19";24.3;387;78;42;1000.5
1624044682;"2021-06-19 04:31:22";24.3;388;78;42;1000.6
1624044984;"2021-06-19 04:36:24";24.3;399;78;41;1000.6
1624045287;"2021-06-19 04:41:27";24.2;395;78;41;1000.5
1624045589;"2021-06-19 04:46:29";24.2;392;78;41;1000.6
1624045892;"2021-06-19 04:51:32";24.2;392;78;41;1000.6
1624046194;"2021-06-19 04:56:34";24.2;414;78;42;1000.7
1624046496;"2021-06-19 05:01:36";24.2;382;78;42;1000.7
1624046799;"2021-06-19 05:06:39";24.2;399;78;42;1000.6
1624047101;"2021-06-19 05:11:41";24.2;388;78;42;1000.6
1624047403;"2021-06-19 05:16:43";24.2;407;78;42;1000.6
1624047706;"2021-06-19 05:21:46";24.2;403;78;42;1000.6
1624048008;"2021-06-19 05:26:48";24.3;395;78;40;1000.5
1624048311;"2021-06-19 05:31:51";24.2;395;78;40;1000.6
1624048613;"2021-06-19 05:36:53";24.2;407;78;40;1000.5
1624048916;"2021-06-19 05:41:56";24.2;414;78;42;1000.6
1624049218;"2021-06-19 05:46:58";24.2;399;78;42;1000.7
1624049521;"2021-06-19 05:52:01";24.2;402;78;42;1000.7
1624049823;"2021-06-19 05:57:03";24.2;396;78;42;1000.7
1624050126;"2021-06-19 06:02:06";24.2;399;78;42;1000.7
1624050428;"2021-06-19 06:07:08";24.2;388;78;42;1000.7
1624050731;"2021-06-19 06:12:11";24.3;399;78;43;1000.8
1624051033;"2021-06-19 06:17:13";24.3;399;78;41;1000.8
1624051336;"2021-06-19 06:22:16";24.3;399;78;40;1000.7
1624051638;"2021-06-19 06:27:18";24.3;414;78;40;1000.8
1624051941;"2021-06-19 06:32:21";24.3;421;78;41;1000.8
1624052243;"2021-06-19 06:37:23";24.2;400;78;41;1000.8
1624052546;"2021-06-19 06:42:26";24.2;395;78;42;1000.8
1624052849;"2021-06-19 06:47:29";24.2;414;78;42;1000.9
1624053151;"2021-06-19 06:52:31";24.2;392;78;43;1000.9
1624053454;"2021-06-19 06:57:34";24.3;403;78;43;1000.9
1624053756;"2021-06-19 07:02:36";24.3;417;78;42;1001
1624054058;"2021-06-19 07:07:38";24.3;396;78;42;1001
1624054361;"2021-06-19 07:12:41";24.3;399;78;41;1001.1
1624054663;"2021-06-19 07:17:43";24.3;392;78;41;1001.2
1624054966;"2021-06-19 07:22:46";24.3;410;78;42;1001.2
1624055269;"2021-06-19 07:27:49";24.3;399;78;42;1001.3
1624055571;"2021-06-19 07:32:51";24.3;407;78;43;1001.3
1624055874;"2021-06-19 07:37:54";24.3;388;78;43;1001.3
1624056176;"2021-06-19 07:42:56";24.3;406;78;43;1001.2
1624056382;"2021-06-19 07:46:22";24.3;402;78;43;1001.2
1624056684;"2021-06-19 07:51:24";24.3;399;78;43;1001.2
1624056987;"2021-06-19 07:56:27";24.3;414;78;43;1001.3
1624057290;"2021-06-19 08:01:30";24.3;407;78;41;1001.3
1624057592;"2021-06-19 08:06:32";24.3;411;78;41;1001.3
1624057894;"2021-06-19 08:11:34";24.3;403;78;41;1001.3
1624058197;"2021-06-19 08:16:37";24.3;402;78;42;1001.3
1624058500;"2021-06-19 08:21:40";24.3;395;78;43;1001.4
1624058802;"2021-06-19 08:26:42";24.3;411;78;43;1001.4
1624059105;"2021-06-19 08:31:45";24.3;382;78;43;1001.4
1624059407;"2021-06-19 08:36:47";24.3;392;78;42;1001.4
1624059710;"2021-06-19 08:41:50";24.3;395;78;43;1001.3
1624060012;"2021-06-19 08:46:52";24.3;395;78;43;1001.2
1624060315;"2021-06-19 08:51:55";24.3;399;78;43;1001.2
1624060617;"2021-06-19 08:56:57";24.4;410;78;42;1001.2
1624060920;"2021-06-19 09:02:00";24.4;399;78;43;1001.2
1624061222;"2021-06-19 09:07:02";24.4;406;78;46;1001.1
1624061525;"2021-06-19 09:12:05";24.4;425;78;45;1001.1
1624061827;"2021-06-19 09:17:07";24.4;425;78;46;1001.1
1624062130;"2021-06-19 09:22:10";24.4;433;78;46;1001.1
1624062433;"2021-06-19 09:27:13";24.4;418;78;46;1001
1624062735;"2021-06-19 09:32:15";24.4;425;78;46;1001
1624063037;"2021-06-19 09:37:17";24.5;404;78;50;1001
1624063341;"2021-06-19 09:42:21";24.5;424;78;49;1001.1
1624063643;"2021-06-19 09:47:23";24.5;430;78;48;1001.1
1624063946;"2021-06-19 09:52:26";24.5;425;78;47;1001.1
1624064248;"2021-06-19 09:57:28";24.5;433;78;48;1001.1
1624064551;"2021-06-19 10:02:31";24.5;422;78;47;1001.1
1624064853;"2021-06-19 10:07:33";24.5;414;78;47;1001
1624065156;"2021-06-19 10:12:36";24.5;406;78;46;1000.9
1624065458;"2021-06-19 10:17:38";24.5;426;78;47;1000.9
1624065761;"2021-06-19 10:22:41";24.5;426;78;45;1001
1624066063;"2021-06-19 10:27:43";24.5;422;78;47;1001
1624066366;"2021-06-19 10:32:46";24.5;414;78;46;1001
1624066669;"2021-06-19 10:37:49";24.6;422;78;46;1001
1624066971;"2021-06-19 10:42:51";24.6;415;78;46;1001
1624067274;"2021-06-19 10:47:54";24.6;412;78;46;1001
1624067577;"2021-06-19 10:52:57";24.6;422;78;49;1001
1624067880;"2021-06-19 10:58:00";24.7;422;78;49;1001
1624068182;"2021-06-19 11:03:02";24.7;408;78;49;1000.9
1624068485;"2021-06-19 11:08:05";24.7;430;78;47;1000.9
1624068787;"2021-06-19 11:13:07";24.7;422;78;46;1001
1624069090;"2021-06-19 11:18:10";24.8;422;78;48;1000.9
1624069392;"2021-06-19 11:23:12";24.8;412;78;47;1000.9
1624069695;"2021-06-19 11:28:15";24.8;427;78;46;1000.8
1624069997;"2021-06-19 11:33:17";24.9;441;78;47;1000.8
1624070300;"2021-06-19 11:38:20";24.9;425;78;47;1000.7
1624070602;"2021-06-19 11:43:22";24.9;412;78;46;1000.6
1624070905;"2021-06-19 11:48:25";24.9;427;78;46;1000.6
1624071207;"2021-06-19 11:53:27";24.9;434;78;45;1000.5
1624071510;"2021-06-19 11:58:30";24.9;426;78;45;1000.4
1624071813;"2021-06-19 12:03:33";24.9;407;78;45;1000.4
1624072115;"2021-06-19 12:08:35";24.9;408;78;45;1000.4
1624072418;"2021-06-19 12:13:38";24.9;412;78;46;1000.5
1624072720;"2021-06-19 12:18:40";25;422;78;46;1000.4
1624073023;"2021-06-19 12:23:43";25;405;78;48;1000.4
1624073072;"2021-06-19 12:24:32";25;422;78;46;1000.4
1624073374;"2021-06-19 12:29:34";25;405;78;45;1000.3
1624073677;"2021-06-19 12:34:37";25;422;78;49;1000.3
1624073979;"2021-06-19 12:39:39";25;415;78;44;1000.3
1624074282;"2021-06-19 12:44:42";25;396;78;48;1000.3
1624074584;"2021-06-19 12:49:44";25.1;435;77;48;1000.1
1624074886;"2021-06-19 12:54:46";25.1;438;77;44;1000.1
1624075189;"2021-06-19 12:59:49";25.1;420;77;44;1000
1624075491;"2021-06-19 13:04:51";25.1;438;77;44;1000
1624075793;"2021-06-19 13:09:53";25.1;416;77;44;1000
1624076096;"2021-06-19 13:14:56";25.1;423;77;44;999.9
1624076399;"2021-06-19 13:19:59";25.1;416;77;44;999.9
1624076701;"2021-06-19 13:25:01";25.1;400;77;44;999.8
1624077004;"2021-06-19 13:30:04";25.1;404;77;44;999.8
1624077306;"2021-06-19 13:35:06";25.2;416;77;44;999.9
1624077609;"2021-06-19 13:40:09";25.2;396;77;44;999.8
1624077911;"2021-06-19 13:45:11";25.2;409;77;44;999.9
1624078214;"2021-06-19 13:50:14";25.2;400;77;44;999.8
1624078516;"2021-06-19 13:55:16";25.2;397;77;44;999.8
1624078819;"2021-06-19 14:00:19";25.2;393;77;44;999.8
1624079121;"2021-06-19 14:05:21";25.2;383;77;44;999.8
1624079423;"2021-06-19 14:10:23";25.2;382;77;44;999.6
1624079726;"2021-06-19 14:15:26";25.2;386;77;44;999.6
1624080029;"2021-06-19 14:20:29";25.2;397;77;43;999.6
1624080331;"2021-06-19 14:25:31";25.2;396;76;43;999.7
1624080634;"2021-06-19 14:30:34";25.2;393;76;43;999.6
1624080937;"2021-06-19 14:35:37";25.2;389;76;44;999.6
1624081239;"2021-06-19 14:40:39";25.2;381;76;45;999.7
1624081542;"2021-06-19 14:45:42";25.2;404;76;48;999.7
1624081844;"2021-06-19 14:50:44";25.2;388;76;49;999.6
1624082147;"2021-06-19 14:55:47";25.2;389;76;47;999.6
1624082449;"2021-06-19 15:00:49";25.2;412;76;45;999.6
1624082752;"2021-06-19 15:05:52";25.2;423;76;44;999.7
1624083054;"2021-06-19 15:10:54";25.2;423;76;44;999.7
1624083357;"2021-06-19 15:15:57";25.2;428;76;44;999.8
1624083659;"2021-06-19 15:20:59";25.2;419;76;43;999.7
1624083962;"2021-06-19 15:26:02";25.3;408;76;44;999.8
1624084264;"2021-06-19 15:31:04";25.3;396;76;44;999.8
1624084567;"2021-06-19 15:36:07";25.3;396;76;43;999.8
1624084869;"2021-06-19 15:41:09";25.3;396;76;43;999.8
1624085171;"2021-06-19 15:46:11";25.3;396;76;43;999.8
1624085474;"2021-06-19 15:51:14";25.3;396;76;43;999.8
1624085777;"2021-06-19 15:56:17";25.3;381;76;43;999.8
1624086079;"2021-06-19 16:01:19";25.3;396;76;44;999.8
1624086382;"2021-06-19 16:06:22";25.3;377;76;43;999.9
1624086684;"2021-06-19 16:11:24";25.3;396;76;43;999.8
1624086986;"2021-06-19 16:16:26";25.3;396;76;43;999.9
1624087289;"2021-06-19 16:21:29";25.3;392;76;44;999.9
1624087592;"2021-06-19 16:26:32";25.3;389;76;44;999.9
1624087894;"2021-06-19 16:31:34";25.3;388;76;43;999.9
1624088197;"2021-06-19 16:36:37";25.4;397;76;44;999.8
1624088499;"2021-06-19 16:41:39";25.4;394;76;44;999.8
1624088802;"2021-06-19 16:46:42";25.4;384;76;44;999.8
1624089104;"2021-06-19 16:51:44";25.4;384;76;44;999.8
1624089407;"2021-06-19 16:56:47";25.4;384;76;44;999.8
1624089709;"2021-06-19 17:01:49";25.4;383;76;44;999.9
1624090012;"2021-06-19 17:06:52";25.4;390;76;43;999.9
1624090314;"2021-06-19 17:11:54";25.4;384;76;42;999.9
1624090617;"2021-06-19 17:16:57";25.4;400;76;43;1000
1624090919;"2021-06-19 17:21:59";25.4;397;75;44;1000
1624091222;"2021-06-19 17:27:02";25.4;397;75;44;1000
1624091525;"2021-06-19 17:32:05";25.4;397;75;43;1000
1624091827;"2021-06-19 17:37:07";25.4;390;75;44;1000
1624092129;"2021-06-19 17:42:09";25.4;397;75;44;1000
1624092431;"2021-06-19 17:47:11";25.4;398;75;44;1000.1
1624092734;"2021-06-19 17:52:14";25.4;375;75;44;1000.1
1624093036;"2021-06-19 17:57:16";25.5;390;75;43;1000.1
1624093339;"2021-06-19 18:02:19";25.5;398;75;43;1000.1
1624093641;"2021-06-19 18:07:21";25.5;405;75;42;1000.2
1624093944;"2021-06-19 18:12:24";25.5;397;75;43;1000.3
1624094246;"2021-06-19 18:17:26";25.5;397;75;43;1000.3
1624094549;"2021-06-19 18:22:29";25.4;384;75;43;1000.4
1624094851;"2021-06-19 18:27:31";25.5;397;75;43;1000.5
1624095154;"2021-06-19 18:32:34";25.4;382;75;44;1000.6
1624095456;"2021-06-19 18:37:36";25.4;384;75;43;1000.7
1624095759;"2021-06-19 18:42:39";25.4;397;75;43;1000.7
1624096061;"2021-06-19 18:47:41";25.4;409;75;44;1000.7
1624096364;"2021-06-19 18:52:44";25.4;394;75;44;1000.8
1624096666;"2021-06-19 18:57:46";25.4;390;75;44;1000.7
1624096969;"2021-06-19 19:02:49";25.4;405;75;44;1000.8
1624097271;"2021-06-19 19:07:51";25.4;397;75;44;1001
1624097574;"2021-06-19 19:12:54";25.4;397;75;44;1001.1
1624097876;"2021-06-19 19:17:56";25.4;409;75;43;1001.1
1624098178;"2021-06-19 19:22:58";25.4;404;75;43;1001.2
1624098481;"2021-06-19 19:28:01";25.4;404;75;44;1001.3
1624098783;"2021-06-19 19:33:03";25.3;409;75;43;1001.4
1624099086;"2021-06-19 19:38:06";25.3;404;75;43;1001.4
1624099388;"2021-06-19 19:43:08";25.3;385;75;42;1001.4
1624099691;"2021-06-19 19:48:11";25.3;415;75;42;1001.4
1624099993;"2021-06-19 19:53:13";25.3;407;75;43;1001.4
1624100296;"2021-06-19 19:58:16";25.3;393;75;43;1001.4
1624100598;"2021-06-19 20:03:18";25.3;403;75;43;1001.4
1624100901;"2021-06-19 20:08:21";25.3;388;75;43;1001.5
1624101203;"2021-06-19 20:13:23";25.3;389;75;43;1001.5
1624101506;"2021-06-19 20:18:26";25.2;396;74;43;1001.5
1624101808;"2021-06-19 20:23:28";25.2;381;74;43;1001.6
1624102111;"2021-06-19 20:28:31";25.2;383;73;44;1001.8
1624102414;"2021-06-19 20:33:34";25.1;377;73;43;1001.8
1624102716;"2021-06-19 20:38:36";25.1;396;72;43;1001.9
1624103018;"2021-06-19 20:43:38";25.1;389;72;41;1001.9
1624103321;"2021-06-19 20:48:41";25;403;71;42;1002
1624103623;"2021-06-19 20:53:43";25;392;71;42;1002
1624103926;"2021-06-19 20:58:46";25;389;71;43;1002.1
1624104229;"2021-06-19 21:03:49";25;399;71;43;1002.2
1624104531;"2021-06-19 21:08:51";25;382;70;43;1002.2
1624104833;"2021-06-19 21:13:53";25;403;70;43;1002.2
1624105136;"2021-06-19 21:18:56";25;388;70;43;1002.3
1624105439;"2021-06-19 21:23:59";25;382;70;43;1002.3
1624105741;"2021-06-19 21:29:01";25;388;70;43;1002.4
1624106044;"2021-06-19 21:34:04";25;391;70;43;1002.4
1624106346;"2021-06-19 21:39:06";25;380;70;42;1002.4
1624106649;"2021-06-19 21:44:09";25;387;69;41;1002.5
1624106951;"2021-06-19 21:49:11";25;382;69;42;1002.5
1624107254;"2021-06-19 21:54:14";25;398;69;42;1002.6
1624107556;"2021-06-19 21:59:16";25;380;69;43;1002.6
1624107859;"2021-06-19 22:04:19";24.9;367;69;43;1002.6
1624108161;"2021-06-19 22:09:21";24.9;387;69;43;1002.7
1624108464;"2021-06-19 22:14:24";24.9;382;69;43;1002.7
1624108766;"2021-06-19 22:19:26";24.9;382;69;42;1002.8
1624109069;"2021-06-19 22:24:29";24.9;402;69;43;1002.8
1624109371;"2021-06-19 22:29:31";24.9;388;68;43;1002.8
1624109674;"2021-06-19 22:34:34";24.9;382;68;41;1002.8
1624109976;"2021-06-19 22:39:36";24.9;387;68;41;1002.9
1624110279;"2021-06-19 22:44:39";24.9;391;68;42;1002.9
1624110581;"2021-06-19 22:49:41";24.9;388;68;43;1002.8
1624110884;"2021-06-19 22:54:44";24.9;388;68;43;1002.9
1624111187;"2021-06-19 22:59:47";24.9;380;68;43;1002.8
1624111489;"2021-06-19 23:04:49";24.9;382;68;42;1002.8
1624111792;"2021-06-19 23:09:52";24.9;388;68;42;1002.8
1624112094;"2021-06-19 23:14:54";24.8;398;68;42;1002.8
1624112397;"2021-06-19 23:19:57";24.8;387;68;42;1002.8
1624112698;"2021-06-19 23:24:58";24.8;392;68;41;1002.7
1624113001;"2021-06-19 23:30:01";24.8;391;68;41;1002.8
1624113303;"2021-06-19 23:35:03";24.8;399;68;41;1002.7
1624113606;"2021-06-19 23:40:06";24.8;395;68;42;1002.6
1624113908;"2021-06-19 23:45:08";24.8;388;68;42;1002.6
1624114211;"2021-06-19 23:50:11";24.8;395;68;42;1002.6
1624114513;"2021-06-19 23:55:13";24.8;396;68;43;1002.6
1624114816;"2021-06-20 00:00:16";24.8;388;68;43;1002.6
1624115118;"2021-06-20 00:05:18";24.8;382;68;43;1002.7
1624115421;"2021-06-20 00:10:21";24.7;399;68;42;1002.6
1624115723;"2021-06-20 00:15:23";24.7;376;68;42;1002.6
1624116025;"2021-06-20 00:20:25";24.7;382;68;40;1002.6
1624116328;"2021-06-20 00:25:28";24.7;387;68;41;1002.5
1624116630;"2021-06-20 00:30:30";24.7;380;68;41;1002.5
1624116933;"2021-06-20 00:35:33";24.7;387;68;42;1002.5
1624117235;"2021-06-20 00:40:35";24.7;388;67;42;1002.6
1624117538;"2021-06-20 00:45:38";24.7;392;67;42;1002.5
1624117840;"2021-06-20 00:50:40";24.7;396;67;42;1002.4
1624118143;"2021-06-20 00:55:43";24.7;402;67;43;1002.5
1624118445;"2021-06-20 01:00:45";24.6;395;67;42;1002.4
1624118748;"2021-06-20 01:05:48";24.6;404;67;43;1002.3
1624119050;"2021-06-20 01:10:50";24.6;402;67;41;1002.3
1624119353;"2021-06-20 01:15:53";24.6;402;67;41;1002.4
1624119655;"2021-06-20 01:20:55";24.6;403;67;41;1002.5
